theme_id	theme_source	class_id	class_name	subclass_id	orientation_id	tile_hash	relative_png
17	Fire Emblem 8/Chapters/12Ephraim	15	BRIDGE	0	1	2b19d50dd9816c394f6bd682c5b1788b	assets/theme_017_chapters_12ephraim/class_15_bridge/subclass_000/orientation_001.png
17	Fire Emblem 8/Chapters/12Ephraim	15	BRIDGE	0	2	480aaa13ba791d6186697ea190e0ef8a	assets/theme_017_chapters_12ephraim/class_15_bridge/subclass_000/orientation_002.png
17	Fire Emblem 8/Chapters/12Ephraim	17	VILLAGE	0	0	20de661d07a7f229e8bc22de95f5b13f	assets/theme_017_chapters_12ephraim/class_17_village/subclass_000/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	17	VILLAGE	1	0	c1882688d333dd21b677ae6f4b142a88	assets/theme_017_chapters_12ephraim/class_17_village/subclass_001/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	20	VENDOR	0	0	df7df546c903c7dc402c11fa9c87b8fa	assets/theme_017_chapters_12ephraim/class_20_vendor/subclass_000/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	21	ARENA	0	0	663db9734b4148e79981572796dbf70d	assets/theme_017_chapters_12ephraim/class_21_arena/subclass_000/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	22	INN	0	0	c1d0f9e55a89eec6126dbe3ec548e9ac	assets/theme_017_chapters_12ephraim/class_22_inn/subclass_000/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	25	FLOOR	0	0	0c1bcba8f7a25a89568da2d4345fadf2	assets/theme_017_chapters_12ephraim/class_25_floor/subclass_000/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	25	FLOOR	0	1	1c0450e88dc97c374fa8ed11b20355e1	assets/theme_017_chapters_12ephraim/class_25_floor/subclass_000/orientation_001.png
17	Fire Emblem 8/Chapters/12Ephraim	25	FLOOR	0	2	1f49f32d20c4b5677bb5f10454e7f345	assets/theme_017_chapters_12ephraim/class_25_floor/subclass_000/orientation_002.png
17	Fire Emblem 8/Chapters/12Ephraim	25	FLOOR	0	3	2371eef34fdd37ddd2f0a171e73506fb	assets/theme_017_chapters_12ephraim/class_25_floor/subclass_000/orientation_003.png
17	Fire Emblem 8/Chapters/12Ephraim	25	FLOOR	0	4	3e27fffc94f76756bcbd790461466bea	assets/theme_017_chapters_12ephraim/class_25_floor/subclass_000/orientation_004.png
17	Fire Emblem 8/Chapters/12Ephraim	25	FLOOR	0	5	59783f209f0005a1257a2d9cecd89103	assets/theme_017_chapters_12ephraim/class_25_floor/subclass_000/orientation_005.png
17	Fire Emblem 8/Chapters/12Ephraim	25	FLOOR	0	6	6be431fb34cd654f75a6df0d5aa5052a	assets/theme_017_chapters_12ephraim/class_25_floor/subclass_000/orientation_006.png
17	Fire Emblem 8/Chapters/12Ephraim	25	FLOOR	0	7	88556431322c14b06ae810968c3a2992	assets/theme_017_chapters_12ephraim/class_25_floor/subclass_000/orientation_007.png
17	Fire Emblem 8/Chapters/12Ephraim	25	FLOOR	0	8	897f8c451331ac5ae7ded672edb129e8	assets/theme_017_chapters_12ephraim/class_25_floor/subclass_000/orientation_008.png
17	Fire Emblem 8/Chapters/12Ephraim	25	FLOOR	0	9	c3d3a4e68efd20a016e6e37dab70f0f6	assets/theme_017_chapters_12ephraim/class_25_floor/subclass_000/orientation_009.png
17	Fire Emblem 8/Chapters/12Ephraim	25	FLOOR	0	10	c7212d6aa44511a9f200dd318a2f979b	assets/theme_017_chapters_12ephraim/class_25_floor/subclass_000/orientation_010.png
17	Fire Emblem 8/Chapters/12Ephraim	26	STAIRS	0	0	4d6ee91674279cdb48c397cc6a0aae48	assets/theme_017_chapters_12ephraim/class_26_stairs/subclass_000/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	29	FENCE	0	0	03c9d3e69f3ac7c4c0cf475fd433f51d	assets/theme_017_chapters_12ephraim/class_29_fence/subclass_000/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	29	FENCE	0	1	33c1ab32392351eac056b7f134a7935a	assets/theme_017_chapters_12ephraim/class_29_fence/subclass_000/orientation_001.png
17	Fire Emblem 8/Chapters/12Ephraim	29	FENCE	0	2	36f70eb2a35fea11703b39def95f4580	assets/theme_017_chapters_12ephraim/class_29_fence/subclass_000/orientation_002.png
17	Fire Emblem 8/Chapters/12Ephraim	29	FENCE	0	3	65ec429442d6eebf5e2d5e5357a39ee8	assets/theme_017_chapters_12ephraim/class_29_fence/subclass_000/orientation_003.png
17	Fire Emblem 8/Chapters/12Ephraim	29	FENCE	0	4	907c60b31bddaa6a64bff5f2c35ccca4	assets/theme_017_chapters_12ephraim/class_29_fence/subclass_000/orientation_004.png
17	Fire Emblem 8/Chapters/12Ephraim	29	FENCE	0	5	a296ac60c67e385b6d6adf3f2815b509	assets/theme_017_chapters_12ephraim/class_29_fence/subclass_000/orientation_005.png
17	Fire Emblem 8/Chapters/12Ephraim	29	FENCE	0	6	c4ad44ef49885d6283aa69928659c860	assets/theme_017_chapters_12ephraim/class_29_fence/subclass_000/orientation_006.png
17	Fire Emblem 8/Chapters/12Ephraim	29	FENCE	0	7	f8dde39575fe8d1bf7908c159b020083	assets/theme_017_chapters_12ephraim/class_29_fence/subclass_000/orientation_007.png
17	Fire Emblem 8/Chapters/12Ephraim	41	BARREL	0	0	c35f88c4ea1ab76d8a5e808d27b0b1ef	assets/theme_017_chapters_12ephraim/class_41_barrel/subclass_000/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	44	DECK	0	0	390f1eba0aac25a87b1d8e3e202a60d6	assets/theme_017_chapters_12ephraim/class_44_deck/subclass_000/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	44	DECK	0	1	4bc2dbba171fd336bae5499e59913247	assets/theme_017_chapters_12ephraim/class_44_deck/subclass_000/orientation_001.png
17	Fire Emblem 8/Chapters/12Ephraim	44	DECK	0	2	5495bc988e42883de5c104c8803348d0	assets/theme_017_chapters_12ephraim/class_44_deck/subclass_000/orientation_002.png
17	Fire Emblem 8/Chapters/12Ephraim	44	DECK	0	3	55120e33a2dde9a1b2a16783edfe9ab1	assets/theme_017_chapters_12ephraim/class_44_deck/subclass_000/orientation_003.png
17	Fire Emblem 8/Chapters/12Ephraim	44	DECK	0	4	584d7acbd17a25959aae81765c322a7a	assets/theme_017_chapters_12ephraim/class_44_deck/subclass_000/orientation_004.png
17	Fire Emblem 8/Chapters/12Ephraim	44	DECK	0	5	5e688eaf5fcc57552aac8a8d17bd8993	assets/theme_017_chapters_12ephraim/class_44_deck/subclass_000/orientation_005.png
17	Fire Emblem 8/Chapters/12Ephraim	44	DECK	0	6	5fbd933807f1f08edd7955df652057ae	assets/theme_017_chapters_12ephraim/class_44_deck/subclass_000/orientation_006.png
17	Fire Emblem 8/Chapters/12Ephraim	44	DECK	0	7	61e095494c1fdb008d5fb8aa1ada76f1	assets/theme_017_chapters_12ephraim/class_44_deck/subclass_000/orientation_007.png
17	Fire Emblem 8/Chapters/12Ephraim	44	DECK	0	8	747e5cacf29eb4482ca847664e2d1b6e	assets/theme_017_chapters_12ephraim/class_44_deck/subclass_000/orientation_008.png
17	Fire Emblem 8/Chapters/12Ephraim	44	DECK	0	9	775226b4c0d0b74248ccb4d2ab045158	assets/theme_017_chapters_12ephraim/class_44_deck/subclass_000/orientation_009.png
17	Fire Emblem 8/Chapters/12Ephraim	44	DECK	0	10	9e29c0f3729af603a66758181d1c02f3	assets/theme_017_chapters_12ephraim/class_44_deck/subclass_000/orientation_010.png
17	Fire Emblem 8/Chapters/12Ephraim	44	DECK	0	11	c67f2dac2f692f376a89571e2f55b14e	assets/theme_017_chapters_12ephraim/class_44_deck/subclass_000/orientation_011.png
17	Fire Emblem 8/Chapters/12Ephraim	44	DECK	0	12	e3d14017ff77636cff68df80e19185d9	assets/theme_017_chapters_12ephraim/class_44_deck/subclass_000/orientation_012.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	0	055c87be3dd47548fbd400f06389bcfe	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	1	0996e81021253aa19cbd2857672e0b47	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_001.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	2	0bd0b902d40eac3fd536459b7e8d283c	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_002.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	3	19775a1460ca42b3f1a356bdf426cf8c	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_003.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	4	1a02d61d6bfef3eca0ce9d95efee00c5	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_004.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	5	1c5dde301fec79395ea71759475db2df	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_005.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	6	1fa1d899a80f63cc1fb600ebc8e6dd5f	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_006.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	7	2fc818702e2a3a63d1d26c6cb3ce2456	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_007.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	8	30335c22a48e56185b7f23b31871867b	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_008.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	9	39b987aa8e62bf36b04ad0dc926d67bf	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_009.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	10	452abd74f538703343c707ef6b352030	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_010.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	11	4d30366f00c6d36014530b06d122c32a	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_011.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	12	51a4312216c86137e748df75ccdf0fcd	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_012.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	13	584c739e2084e5af2f48fdebba6de7e5	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_013.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	14	5b23199a69ef46d614e7cb790bf3ee4e	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_014.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	15	5c4ba6290787f8a9ac25e6835df80fe9	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_015.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	16	601b23e645c81842a08ea07092e72cea	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_016.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	17	65e091595c864ccc61bdee9a17bd3b76	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_017.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	18	6bea3b39cfc8a7693b91860a3652b1d8	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_018.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	19	70337287089cc2ba7f333fe28cedb3c2	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_019.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	20	724c18adde74e45e001f56096b890683	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_020.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	21	73dda62dee112e88c18e482491ab686a	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_021.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	22	75673bdb332912db4dd053e4bb4f9132	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_022.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	23	836b0fde85dd678de5586fdd4b74e730	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_023.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	24	86a9512c4c2deee0c96202f4cb6a51b6	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_024.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	25	89a150189112451b2dfc10b9cc4119e9	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_025.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	26	89d52ab0ff7f21c081301df3477be11c	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_026.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	27	8a9e0d088b762fbae75080e7acafe0cd	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_027.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	28	8aab8a88d4ecc80455bca26121d65d58	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_028.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	29	8b89d26d9cbf8748213027941b912a7a	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_029.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	30	91bceeb5f831cf3da29c3ddc6e24e752	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_030.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	31	a3280fd8ca35da8e9ea9ee651ba2c3f9	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_031.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	32	b26fc7ce55e8f917fe97bd4f5fc99dc9	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_032.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	33	b976c7bbd7dc072490a830e335d2f4a6	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_033.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	34	c12bf78e680b2ef24a59eeae71ef8256	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_034.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	35	c81907214b51331eb8c75a4eef8ac5f7	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_035.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	36	cd4a83cf6ed121d44b5fb53605c7fa84	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_036.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	37	d41e7d0f127d6c65650204724193f2e9	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_037.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	38	d8b40ad730db39cd690d466414b44191	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_038.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	39	ecbc6d49c42776d2e79a946746b4fad0	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_039.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	40	ee5cd8607ff5f2589f63bb932a38e592	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_040.png
17	Fire Emblem 8/Chapters/12Ephraim	45	GUNNELS	0	41	f71540d394761f11ff5d317a2e7194be	assets/theme_017_chapters_12ephraim/class_45_gunnels/subclass_000/orientation_041.png
17	Fire Emblem 8/Chapters/12Ephraim	46	MAST	0	0	664228f4c5450620838fc319ce22d3a7	assets/theme_017_chapters_12ephraim/class_46_mast/subclass_000/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	0	0	0f4bc698d819a50af22e3af8d72d37fc	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_000/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	0	1	42ff51c55d40f05441ddb7b05ef8a895	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_000/orientation_001.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	0	2	75fc8c257a1839313387c0f333316697	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_000/orientation_002.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	0	3	c8ce5f87eeab62c740561e8f3ff85b5c	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_000/orientation_003.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	1	0	0fa636491d7fc35ae7eb24de8e053dd9	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_001/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	1	1	14cc6f5a651ca8cb5e8bf8567a777401	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_001/orientation_001.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	1	2	1dca69a0e63d5fbd47fa8c13eee35cf7	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_001/orientation_002.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	1	3	3aedc372e703da22bc128e8d0d1e4d53	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_001/orientation_003.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	1	4	950a8e843cacd1614580ad4885fd8d04	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_001/orientation_004.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	2	0	2156940f3fa62f061021f0ea2b246c68	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_002/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	2	1	408c89ccbfb401c90bdda4a855fe0f9c	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_002/orientation_001.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	2	2	66b0301e860957567a7900bcf2e2c205	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_002/orientation_002.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	2	3	787ed27a3d35c0a690e8d149cc6b743b	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_002/orientation_003.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	2	4	851a11d317223e9300f3ddd35a8f64a3	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_002/orientation_004.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	2	5	9c3bdb9aea50e393dce90b3be065ffd1	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_002/orientation_005.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	2	6	9fb76cc8786d6609afb3a099f263e65e	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_002/orientation_006.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	2	7	e24552620e9b2e43b5db490ce7a38e4c	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_002/orientation_007.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	2	8	e5718b992d25fc64efc2a0b317caa497	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_002/orientation_008.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	2	9	f3f6b98bb0995c420ff54745fbdd4482	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_002/orientation_009.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	3	0	351798802422ddde948ce8c339be960d	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_003/orientation_000.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	3	1	3bf44b7b77437ead8d1bdcf5d60b6f4d	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_003/orientation_001.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	3	2	4a554f1db1591186ee63fc9cb4c0b90b	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_003/orientation_002.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	3	3	69baa0a7fb197a0ea6126444708e6877	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_003/orientation_003.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	3	4	897556c993f2b32eb7d67708473188a8	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_003/orientation_004.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	3	5	b05e344d120e1909f5e9cde4d8444077	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_003/orientation_005.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	3	6	b461785f493ec51c17052491bbcb2e43	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_003/orientation_006.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	3	7	bf750820a01870ea9057045c356601da	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_003/orientation_007.png
17	Fire Emblem 8/Chapters/12Ephraim	49	DASHDASH	3	8	ebcc2b63a3bf1a683af289d012c708c3	assets/theme_017_chapters_12ephraim/class_49_dashdash/subclass_003/orientation_008.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	0	013a080da90873bed4f8a4aad26d7533	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_000.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	1	0594ccb98f890ed9fc6d0463be594169	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_001.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	2	05e91b031611f0ee4fbf0d4a841f5075	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_002.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	3	076fba16fdc8e6436d54bda570d036bc	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_003.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	4	0f7aa5dc00320dd8fb363c8c508c9e08	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_004.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	5	10e7bdc53c4f9d0ebf813d056a7b64c4	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_005.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	6	1d78929f3143d2a5601f69508795cc46	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_006.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	7	1db3af50c9ed5a0dea0803d9454477ef	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_007.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	8	243014a0914c893c4061ad8883fb036b	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_008.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	9	24bb43e8849508625370a89adcfb4966	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_009.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	10	2b74b1b0762912b2769c6f0141dd3289	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_010.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	11	2db9a3670b98fff637552d5812a95091	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_011.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	12	3005200d9150da73acf7218f91e4cdb8	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_012.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	13	42ce261dcb44c131db5002e221fb5b45	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_013.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	14	4587a464e96fbe0733d4452912f3277f	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_014.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	15	4d58cff693d3e484b734b96e2b3d2cde	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_015.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	16	51cc9620996c58f649597b6bcb04a058	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_016.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	17	52f8185801255ca57d16125e71fd31e9	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_017.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	18	546768d2896f04fa5d895177b531ddba	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_018.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	19	54e2c3ec1eac98c5104eeaa040a668e9	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_019.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	20	5e85c7ffcb1f0c0aeefa4b3c90215ad2	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_020.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	21	618c40f7a77ccdb0b24077ad713bab72	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_021.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	22	7497f15837c850f57f394db8580ed73b	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_022.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	23	7a0c8f407461c0b43998989c259b9fe8	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_023.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	24	8113efb913a380c7fcf34dcebbeed0e6	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_024.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	25	85df0b0b0e702ad272770386d19462ef	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_025.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	26	8d037176c899c4fe255040ac15256fef	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_026.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	27	91012b6d3bd1d730c74c51f1196d2d6c	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_027.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	28	9968395f66ead7bc60af55ce1dcd9f45	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_028.png
18	Fire Emblem 8/Chapters/13Eirika	1	PLAIN	0	29	9ba807920508065e0107986417f3555c	assets/theme_018_chapters_13eirika/class_01_plain/subclass_000/orientation_029.png
